|6.6.6
PT_inf_gloss53_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  8.60000        87.0000       -359455.       -115672.       -68927.9     
  8.70000        88.0000       -359455.       -115672.       -68927.9     
  8.80000        89.0000       -359455.       -115672.       -68927.9     
  8.90000        90.0000       -359455.       -115672.       -68927.9     
  9.00000        91.0000       -359455.       -115672.       -68927.9     
  9.10000        92.0000       -359455.       -115672.       -68927.9     
  9.20000        93.0000       -359455.       -115672.       -68927.9     
  9.30000        94.0000       -359455.       -115672.       -68927.9     
  9.40000        95.0000       -359455.       -115672.       -68927.9     
  9.50000        96.0000       -359455.       -115672.       -68927.9     
  9.60000        97.0000       -359455.       -115672.       -68927.9     
  9.70000        98.0000       -359455.       -115672.       -68927.9     
  9.80000        99.0000       -359455.       -115672.       -68927.9     
  9.90000        100.000       -359455.       -115672.       -68927.9     
  10.0000        101.000       -359455.       -115672.       -68927.9     
  10.1000        102.000       -359455.       -115672.       -68927.9     
  10.2000        103.000       -359455.       -115672.       -68927.9     
  10.3000        104.000       -359455.       -115672.       -68927.9     
  10.4000        105.000       -359455.       -115672.       -68927.9     
  10.5000        106.000       -359455.       -115672.       -68927.9     
  10.6000        107.000       -359455.       -115672.       -68927.9     
  10.7000        108.000       -359455.       -115672.       -68927.9     
  10.8000        109.000       -359455.       -115672.       -68927.9     
  10.9000        110.000       -359455.       -115672.       -68927.9     
  11.0000        111.000       -359455.       -115672.       -68927.9     
  11.1000        112.000       -359455.       -115672.       -68927.9     
  11.2000        113.000       -359455.       -115672.       -68927.9     
  11.3000        114.000       -359455.       -115672.       -68927.9     
  11.4000        115.000       -359455.       -115672.       -68927.9     
  11.5000        116.000       -359455.       -115672.       -68927.9     
  11.6000        117.000       -359455.       -115672.       -68927.9     
  11.7000        118.000       -359455.       -115672.       -68927.9     
  11.8000        119.000       -359455.       -115672.       -68927.9     
  11.9000        120.000       -359455.       -115672.       -68927.9     
  12.0000        121.000       -359455.       -115672.       -68927.9     
  12.1000        122.000       -359455.       -115672.       -68927.9     
  12.2000        123.000       -359455.       -115672.       -68927.9     
  12.3000        124.000       -359455.       -115672.       -68927.9     
  12.4000        125.000       -359455.       -115672.       -68927.9     
  12.5000        126.000       -359455.       -115672.       -68927.9     
  12.6000        127.000       -359455.       -115672.       -68927.9     
  12.7000        128.000       -359455.       -115672.       -68927.9     
  12.8000        129.000       -359455.       -115672.       -68927.9     
  12.9000        130.000       -359455.       -115672.       -68927.9     
  13.0000        131.000       -359455.       -115672.       -68927.9     
  13.1000        132.000       -359455.       -115672.       -68927.9     
  13.2000        133.000       -359455.       -115672.       -68927.9     
  13.3000        134.000       -359455.       -115672.       -68927.9     
  13.4000        135.000       -359455.       -115672.       -68927.9     
  13.5000        136.000       -359455.       -115672.       -68927.9     
  13.6000        137.000       -359455.       -115672.       -68927.9     
  13.7000        138.000       -359455.       -115672.       -68927.9     
  13.8000        139.000       -359455.       -115672.       -68927.9     
  13.9000        140.000       -359455.       -115672.       -68927.9     
  14.0000        141.000       -359455.       -115672.       -68927.9     
  14.1000        142.000       -359455.       -115672.       -68927.9     
  14.2000        143.000       -359455.       -115672.       -68927.9     
  14.3000        144.000       -359455.       -115672.       -68927.9     
  14.4000        145.000       -359455.       -115672.       -68927.9     
  14.5000        146.000       -359455.       -115672.       -68927.9     
  14.6000        147.000       -359455.       -115672.       -68927.9     
  14.7000        148.000       -359455.       -115672.       -68927.9     
  14.8000        149.000       -359455.       -115672.       -68927.9     
  14.9000        150.000       -359455.       -115672.       -68927.9     
  15.0000        151.000       -359455.       -115672.       -68927.9     
  15.1000        152.000       -359455.       -115672.       -68927.9     
  15.2000        153.000       -359455.       -115672.       -68927.9     
  15.3000        154.000       -359455.       -115672.       -68927.9     
  15.4000        155.000       -359455.       -115672.       -68927.9     
  15.5000        156.000       -359455.       -115672.       -68927.9     
  15.6000        157.000       -359455.       -115672.       -68927.9     
  15.7000        158.000       -359455.       -115672.       -68927.9     
  15.8000        159.000       -359455.       -115672.       -68927.9     
  15.9000        160.000       -359455.       -115672.       -68927.9     
  16.0000        161.000       -359455.       -115672.       -68927.9     
  16.1000        162.000       -359455.       -115672.       -68927.9     
  16.2000        163.000       -359455.       -115672.       -68927.9     
  16.3000        164.000       -359455.       -115672.       -68927.9     
  16.4000        165.000       -359455.       -115672.       -68927.9     
  16.5000        166.000       -359455.       -115672.       -68927.9     
  16.6000        167.000       -359455.       -115672.       -68927.9     
  16.7000        168.000       -359455.       -115672.       -68927.9     
  16.8000        169.000       -359455.       -115672.       -68927.9     
  16.9000        170.000       -359455.       -115672.       -68927.9     
  17.0000        171.000       -359455.       -115672.       -68927.9     
  17.1000        172.000       -359455.       -115672.       -68927.9     
  17.2000        173.000       -359455.       -115672.       -68927.9     
  17.3000        174.000       -359455.       -115672.       -68927.9     
  17.4000        175.000       -359455.       -115672.       -68927.9     
  17.5000        176.000       -359455.       -115672.       -68927.9     
  17.6000        177.000       -359455.       -115672.       -68927.9     
  17.7000        178.000       -359455.       -115672.       -68927.9     
  17.8000        179.000       -359455.       -115672.       -68927.9     
  17.9000        180.000       -359455.       -115672.       -68927.9     
  18.0000        181.000       -359455.       -115672.       -68927.9     
  18.1000        182.000       -359455.       -115672.       -68927.9     
  18.2000        183.000       -359455.       -115672.       -68927.9     
  18.3000        184.000       -359455.       -115672.       -68927.9     
  18.4000        185.000       -359455.       -115671.       -68927.5     
  18.5000        186.000       -359455.       -115671.       -68927.5     
  18.6000        187.000       -359455.       -115671.       -68927.5     
  18.7000        188.000       -359455.       -115672.       -68927.9     
  18.8000        189.000       -359455.       -115671.       -68927.5     
  18.9000        190.000       -359455.       -115671.       -68927.5     
  19.0000        191.000       -359455.       -115671.       -68927.5     
  19.1000        192.000       -359455.       -115671.       -68927.5     
  19.2000        193.000       -359455.       -115671.       -68927.5     
  19.3000        194.000       -359429.       -115751.       -68954.2     
  19.4000        195.000       -359429.       -115751.       -68954.2     
  19.5000        196.000       -359429.       -115751.       -68954.2     
  19.6000        197.000       -359429.       -115751.       -68954.2     
  19.7000        198.000       -359429.       -115751.       -68954.2     
  19.8000        199.000       -359429.       -115751.       -68954.2     
  19.9000        200.000       -359429.       -115751.       -68954.2     
  20.0000        201.000       -359429.       -115751.       -68954.2     
  20.1000        202.000       -359429.       -115751.       -68954.2     
  20.2000        203.000       -359429.       -115751.       -68954.2     
  20.3000        204.000       -359429.       -115751.       -68954.2     
  20.4000        205.000       -359429.       -115751.       -68954.2     
  20.5000        206.000       -359429.       -115751.       -68954.2     
  20.6000        207.000       -359429.       -115751.       -68954.2     
  20.7000        208.000       -359429.       -115751.       -68954.2     
  20.8000        209.000       -359429.       -115751.       -68954.2     
  20.9000        210.000       -359429.       -115751.       -68954.2     
  21.0000        211.000       -359429.       -115751.       -68954.2     
  21.1000        212.000       -359429.       -115751.       -68954.2     
  21.2000        213.000       -359429.       -115751.       -68954.2     
  21.3000        214.000       -359429.       -115751.       -68954.2     
  21.4000        215.000       -359429.       -115751.       -68954.2     
  21.5000        216.000       -359429.       -115751.       -68954.2     
  21.6000        217.000       -359429.       -115751.       -68954.2     
  21.7000        218.000       -359429.       -115751.       -68954.2     
  21.8000        219.000       -359429.       -115751.       -68954.2     
  21.9000        220.000       -359429.       -115751.       -68954.2     
  22.0000        221.000       -359429.       -115751.       -68954.2     
  22.1000        222.000       -359429.       -115751.       -68954.2     
  22.2000        223.000       -359429.       -115751.       -68954.2     
  22.3000        224.000       -359429.       -115751.       -68954.2     
  22.4000        225.000       -359429.       -115751.       -68954.2     
  22.5000        226.000       -359429.       -115751.       -68954.2     
  22.6000        227.000       -359429.       -115751.       -68954.2     
  22.7000        228.000       -359429.       -115751.       -68954.2     
  22.8000        229.000       -359429.       -115751.       -68954.2     
  22.9000        230.000       -359429.       -115751.       -68954.2     
  23.0000        231.000       -359429.       -115751.       -68954.2     
  23.1000        232.000       -359429.       -115751.       -68954.2     
  23.2000        233.000       -359429.       -115751.       -68954.2     
  23.3000        234.000       -359429.       -115751.       -68954.2     
  23.4000        235.000       -359429.       -115751.       -68954.2     
  23.5000        236.000       -359429.       -115751.       -68954.2     
  23.6000        237.000       -359429.       -115751.       -68954.2     
  23.7000        238.000       -359429.       -115751.       -68954.2     
  23.8000        239.000       -359429.       -115751.       -68954.2     
  23.9000        240.000       -359429.       -115751.       -68954.2     
  24.0000        241.000       -359429.       -115751.       -68954.2     
  24.1000        242.000       -332418.       -19617.4       -95032.1     
  24.2000        243.000       -359429.       -115751.       -68954.2     
  24.3000        244.000       -359429.       -115751.       -68954.2     
  24.4000        245.000       -359429.       -115751.       -68954.2     
  24.5000        246.000       -359438.       -115726.       -68945.2     
  24.6000        247.000       -359435.       -115735.       -68948.5     
  24.7000        248.000       -359433.       -115741.       -68950.7     
  24.8000        249.000       -359421.       -115777.       -68962.8     
  24.9000        250.000       -359418.       -115473.       -68965.5     
  25.0000        251.000       -370919.       -65991.3       -57415.8     
